seed,success_probability,delay_slots,capacity,capacity_ratio,method,post_change_slot,cumulative_post_cost,reference_cumulative_post_cost,cumulative_excess_pct
20261006,0.9,1,8,0.4,sco_reset_ucb,260,29919.95831067426,28908.271701366182,3.4996440456876776
20261006,0.9,1,8,0.4,sco_reset_ucb,270,31103.519442249002,29995.087883031036,3.695376934851491
20261006,0.9,1,8,0.4,sco_reset_ucb,280,32276.649302179427,31128.611699365763,3.6880462704254047
20261006,0.9,1,8,0.4,sco_reset_ucb,290,33416.69661494636,32189.94569288981,3.8109754323925937
20261006,0.9,1,8,0.4,sco_reset_ucb,300,34524.62656597614,33331.72769795498,3.5788689948236696
20261006,0.9,1,8,0.4,sco_reset_ucb,310,35704.76350944787,34419.28821290523,3.7347527020057836
20261006,0.9,1,8,0.4,sco_reset_ucb,320,36824.30180401745,35552.068938760705,3.5785058457447283
20261006,0.9,1,8,0.4,sco_reset_ucb,330,37917.984486013964,36661.872309057784,3.4262084772081813
20261006,0.9,1,8,0.4,sco_reset_ucb,340,39045.84770896195,37775.5352056028,3.362791543376309
20261006,0.9,1,8,0.4,sco_reset_ucb,350,40125.0793338995,38886.24142171705,3.185800084784196
20261006,0.9,1,8,0.4,sco_reset_ucb,360,41292.51222112359,40022.596484195536,3.1729968779749873
20261006,0.9,1,8,0.4,sco_reset_ucb,370,42458.84885976481,41141.74091674715,3.2013908834896077
20261006,0.9,1,8,0.4,sco_reset_ucb,380,43627.20187034366,42216.48802949644,3.3416181844912574
20261006,0.9,1,8,0.4,sco_reset_ucb,390,44777.73997784294,43373.00322729285,3.2387352639352107
20261006,0.9,1,8,0.4,sco_reset_ucb,400,45850.15334242623,44480.46866418518,3.0792946193570536
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,10,1247.042453431487,1143.1570759522888,9.087585570220803
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,20,2468.8549683601514,2210.3998243389156,11.692687502747813
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,30,3617.4754945449104,3345.577681743238,8.127081140139536
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,40,4824.858196219049,4434.681412386028,8.79830471571783
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,50,5908.002847308517,5608.475725022883,5.340615471495358
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,60,7142.640505366678,6726.726905892108,6.183001113219877
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,70,8285.030562002736,7811.119203005115,6.067137713316373
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,80,9446.24818661487,8919.568004134382,5.904772318977347
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,90,10661.952540249462,10049.764473562698,6.091566307819551
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,100,11763.23612413057,11150.610847756725,5.494096105928525
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,110,12860.363441743433,12192.006684405991,5.4819257784060715
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,120,14021.080288016099,13278.880337130406,5.5893262989226145
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,130,15145.177692829246,14443.48911200617,4.858165332362785
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,140,16288.835439072058,15613.83199234768,4.323112014111574
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,150,17426.346372198474,16741.38107750391,4.091450350025072
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,160,18536.495974769576,17829.7376575837,3.963929984607839
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,170,19640.303207699282,18952.546786948853,3.628833784090868
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,180,20796.179958662473,20090.407080179448,3.5129844590322756
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,190,21933.517908992322,21232.91713965651,3.2995973409009727
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,200,23145.246939234636,22377.618497548447,3.430340193574599
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,210,24255.188521330805,23458.0532775169,3.3981304176587734
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,220,25380.65738767424,24548.191373418376,3.3911500916409043
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,230,26541.16177781943,25621.0549680155,3.591213597381371
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,240,27631.517586867496,26685.434633000747,3.545315888154099
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,250,28722.862999841796,27803.98995410726,3.304824405602269
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,260,29871.403330536443,28908.271701366182,3.3316818076147614
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,270,30982.409614431777,29995.087883031036,3.2916113973424865
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,280,32123.513310840543,31128.611699365763,3.196100170105076
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,290,33367.13168353973,32189.94569288981,3.6569989955277826
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,300,34461.260732211354,33331.72769795498,3.3887623362700126
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,310,35611.46699053793,34419.28821290523,3.4636938749526447
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,320,36782.431861948506,35552.068938760705,3.4607350849457763
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,330,37887.66423176644,36661.872309057784,3.3435060609433354
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,340,38988.49481610269,37775.5352056028,3.2109660495822423
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,350,40106.87372059381,38886.24142171705,3.138982463332285
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,360,41273.61143297395,40022.596484195536,3.1257715857401447
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,370,42406.07712839788,41141.74091674715,3.073122778662185
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,380,43577.001778618316,42216.48802949644,3.2227070811084335
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,390,44693.65762808342,43373.00322729285,3.0448765419119894
20261006,0.9,1,8,0.4,ps_forced_reset_ucb,400,45796.909871783275,44480.46866418518,2.959593833277374
20261006,0.9,1,8,0.4,inflight_sco_ucb,10,935.2698187425833,1143.1570759522888,-18.18536241281875
20261006,0.9,1,8,0.4,inflight_sco_ucb,20,1847.5508161015268,2210.3998243389156,-16.415537326868424
20261006,0.9,1,8,0.4,inflight_sco_ucb,30,2798.653689216425,3345.577681743238,-16.347669806364628
20261006,0.9,1,8,0.4,inflight_sco_ucb,40,3645.8994665523933,4434.681412386028,-17.786665432844238
20261006,0.9,1,8,0.4,inflight_sco_ucb,50,4528.539244012024,5608.475725022883,-19.255436485043408
20261006,0.9,1,8,0.4,inflight_sco_ucb,60,5441.95458689464,6726.726905892108,-19.0995165549549
20261006,0.9,1,8,0.4,inflight_sco_ucb,70,6388.649910665247,7811.119203005115,-18.210825559960874
20261006,0.9,1,8,0.4,inflight_sco_ucb,80,7199.596806984508,8919.568004134382,-19.283122191037016
20261006,0.9,1,8,0.4,inflight_sco_ucb,90,8100.721080981024,10049.764473562698,-19.393921098438717
20261006,0.9,1,8,0.4,inflight_sco_ucb,100,8958.63875056136,11150.610847756725,-19.657865628378058
20261006,0.9,1,8,0.4,inflight_sco_ucb,110,9789.597270701357,12192.006684405991,-19.70479081821207
20261006,0.9,1,8,0.4,inflight_sco_ucb,120,10692.967740694306,13278.880337130406,-19.473875287552445
20261006,0.9,1,8,0.4,inflight_sco_ucb,130,11516.736616439382,14443.48911200617,-20.26347285528065
20261006,0.9,1,8,0.4,inflight_sco_ucb,140,12340.809292571957,15613.83199234768,-20.96232815480419
20261006,0.9,1,8,0.4,inflight_sco_ucb,150,13170.607212124507,16741.38107750391,-21.329028046423236
20261006,0.9,1,8,0.4,inflight_sco_ucb,160,14026.577823545947,17829.7376575837,-21.330430694363677
20261006,0.9,1,8,0.4,inflight_sco_ucb,170,14861.26154440984,18952.546786948853,-21.586994552923954
20261006,0.9,1,8,0.4,inflight_sco_ucb,180,15698.145670110927,20090.407080179448,-21.862480897172986
20261006,0.9,1,8,0.4,inflight_sco_ucb,190,16525.823758274433,21232.91713965651,-22.16884919967349
20261006,0.9,1,8,0.4,inflight_sco_ucb,200,17390.927609414866,22377.618497548447,-22.284278770235943
20261006,0.9,1,8,0.4,inflight_sco_ucb,210,18252.303873722223,23458.0532775169,-22.191736638197803
20261006,0.9,1,8,0.4,inflight_sco_ucb,220,19105.246466942008,24548.191373418376,-22.17248848878609
20261006,0.9,1,8,0.4,inflight_sco_ucb,230,19948.472855138225,25621.0549680155,-22.14031436238182
20261006,0.9,1,8,0.4,inflight_sco_ucb,240,20773.40501235584,26685.434633000747,-22.154518755088027
20261006,0.9,1,8,0.4,inflight_sco_ucb,250,21597.688633242145,27803.98995410726,-22.321621217347285
20261006,0.9,1,8,0.4,inflight_sco_ucb,260,22422.351056505642,28908.271701366182,-22.43621034098009
20261006,0.9,1,8,0.4,inflight_sco_ucb,270,23284.61710495693,29995.087883031036,-22.371899039743713
20261006,0.9,1,8,0.4,inflight_sco_ucb,280,24096.766482934472,31128.611699365763,-22.589652517572965
20261006,0.9,1,8,0.4,inflight_sco_ucb,290,24963.07086098393,32189.94569288981,-22.450720796034673
20261006,0.9,1,8,0.4,inflight_sco_ucb,300,25868.915319853375,33331.72769795498,-22.38951561625614
20261006,0.9,1,8,0.4,inflight_sco_ucb,310,26781.772081001276,34419.28821290523,-22.189639961933693
20261006,0.9,1,8,0.4,inflight_sco_ucb,320,27622.883734468393,35552.068938760705,-22.30302044573137
20261006,0.9,1,8,0.4,inflight_sco_ucb,330,28484.25571399391,36661.872309057784,-22.305507275043045
20261006,0.9,1,8,0.4,inflight_sco_ucb,340,29348.64224884722,37775.5352056028,-22.30780559663842
20261006,0.9,1,8,0.4,inflight_sco_ucb,350,30187.315388206418,38886.24142171705,-22.370189854997115
20261006,0.9,1,8,0.4,inflight_sco_ucb,360,30999.470508429542,40022.596484195536,-22.54507895140967
20261006,0.9,1,8,0.4,inflight_sco_ucb,370,31874.539593617905,41141.74091674715,-22.525058776394513
20261006,0.9,1,8,0.4,inflight_sco_ucb,380,32744.65577913091,42216.48802949644,-22.436333983413327
20261006,0.9,1,8,0.4,inflight_sco_ucb,390,33562.21146720166,43373.00322729285,-22.619581375720056
20261006,0.9,1,8,0.4,inflight_sco_ucb,400,34417.59541658172,44480.46866418518,-22.623127745292614
20261006,0.9,3,8,0.4,cumulative_ucb_cv,10,5335.143027353112,4729.888172333576,12.796388264734016
20261006,0.9,3,8,0.4,cumulative_ucb_cv,20,10317.695734505418,9346.373734180559,10.392501176928581
20261006,0.9,3,8,0.4,cumulative_ucb_cv,30,14987.562366802218,14077.503044075384,6.464635950548336
20261006,0.9,3,8,0.4,cumulative_ucb_cv,40,20018.239011135265,18853.914714294388,6.175504209521687
20261006,0.9,3,8,0.4,cumulative_ucb_cv,50,25230.484349162256,23471.76158384966,7.492930426332922
20261006,0.9,3,8,0.4,cumulative_ucb_cv,60,30317.55807568163,28373.001785916495,6.853544452002103
20261006,0.9,3,8,0.4,cumulative_ucb_cv,70,35325.41605890804,32928.15429573363,7.280279792314448
20261006,0.9,3,8,0.4,cumulative_ucb_cv,80,40571.90135275233,37657.61001761011,7.738917402828771
20261006,0.9,3,8,0.4,cumulative_ucb_cv,90,46088.07015518357,42486.18174142631,8.47778799158414
20261006,0.9,3,8,0.4,cumulative_ucb_cv,100,51001.70594157849,47137.39742044009,8.197967500561942
20261006,0.9,3,8,0.4,cumulative_ucb_cv,110,55736.5329261798,51866.94480091672,7.460605478336735
20261006,0.9,3,8,0.4,cumulative_ucb_cv,120,60760.52809571073,56352.30324786982,7.822616989497311
20261006,0.9,3,8,0.4,cumulative_ucb_cv,130,66310.76724803084,61213.38169003009,8.327240575945783
20261006,0.9,3,8,0.4,cumulative_ucb_cv,140,71598.12333135106,65860.20412299833,8.712270611303886
20261006,0.9,3,8,0.4,cumulative_ucb_cv,150,76695.05593296612,70407.01732995454,8.930982793296582
20261006,0.9,3,8,0.4,cumulative_ucb_cv,160,81800.34253400864,75132.72669452791,8.874449434784527
20261006,0.9,3,8,0.4,cumulative_ucb_cv,170,86934.65735219175,79990.78135381172,8.680845318495113
20261006,0.9,3,8,0.4,cumulative_ucb_cv,180,92119.28689872989,84870.74506951678,8.540683628116973
20261006,0.9,3,8,0.4,cumulative_ucb_cv,190,96973.71462442093,89399.1537221176,8.472743406327531
20261006,0.9,3,8,0.4,cumulative_ucb_cv,200,102077.24083136879,93789.0114554711,8.837100687251365
20261006,0.9,3,8,0.4,cumulative_ucb_cv,210,106925.87947611141,98319.98294426793,8.752947543452771
20261006,0.9,3,8,0.4,cumulative_ucb_cv,220,111871.43650592372,103023.74402038376,8.588012957274582
20261006,0.9,3,8,0.4,cumulative_ucb_cv,230,116541.49057081003,107844.20640337233,8.064674457250899
20261006,0.9,3,8,0.4,cumulative_ucb_cv,240,121396.18657900537,112296.70627102138,8.103069635918736
20261006,0.9,3,8,0.4,cumulative_ucb_cv,250,126166.89461321532,117087.40055049265,7.754458652284479
20261006,0.9,3,8,0.4,cumulative_ucb_cv,260,131162.69481269465,122165.93267444731,7.364378874937483
20261006,0.9,3,8,0.4,cumulative_ucb_cv,270,135989.83152111052,126606.30474937573,7.411579376169297
20261006,0.9,3,8,0.4,cumulative_ucb_cv,280,140606.68598306482,131329.6529064726,7.063928725372426
20261006,0.9,3,8,0.4,cumulative_ucb_cv,290,145693.26593289908,136156.7121813835,7.004101082296477
20261006,0.9,3,8,0.4,cumulative_ucb_cv,300,150450.08865544293,140857.07243325372,6.810461169235893
20261006,0.9,3,8,0.4,cumulative_ucb_cv,310,155123.09739879824,145594.55032927528,6.544576735855356
20261006,0.9,3,8,0.4,cumulative_ucb_cv,320,160086.50963751535,150019.47091699118,6.710488084639676
20261006,0.9,3,8,0.4,cumulative_ucb_cv,330,164911.51146648102,154622.6101693365,6.6542023096599845
20261006,0.9,3,8,0.4,cumulative_ucb_cv,340,169868.79631129873,159274.19655921072,6.651799212278209
20261006,0.9,3,8,0.4,cumulative_ucb_cv,350,174707.462887074,164004.25680148118,6.5261757800277875
20261006,0.9,3,8,0.4,cumulative_ucb_cv,360,179431.84228098716,168633.80768173232,6.403244253153728
20261006,0.9,3,8,0.4,cumulative_ucb_cv,370,184239.68977134535,173494.55412434522,6.193356155317131
20261006,0.9,3,8,0.4,cumulative_ucb_cv,380,189079.14842566673,178301.5618555516,6.04458337770839
20261006,0.9,3,8,0.4,cumulative_ucb_cv,390,193927.27647842918,182975.41298807532,5.985429031969236
20261006,0.9,3,8,0.4,cumulative_ucb_cv,400,198647.51062755578,187628.4009569279,5.872836742427623
20261006,0.9,3,8,0.4,sco_reset_ucb,10,5355.004208380958,4729.888172333576,13.216296311271325
20261006,0.9,3,8,0.4,sco_reset_ucb,20,10431.014713590946,9346.373734180559,11.604939094653943
20261006,0.9,3,8,0.4,sco_reset_ucb,30,15140.589692517191,14077.503044075384,7.551670527886789
20261006,0.9,3,8,0.4,sco_reset_ucb,40,19908.168141999726,18853.914714294388,5.591695113089901
20261006,0.9,3,8,0.4,sco_reset_ucb,50,24802.468230890627,23471.76158384966,5.669394017518448
20261006,0.9,3,8,0.4,sco_reset_ucb,60,29485.500981539255,28373.001785916495,3.9209781327225413
20261006,0.9,3,8,0.4,sco_reset_ucb,70,34210.2066266949,32928.15429573363,3.8934837326347838
20261006,0.9,3,8,0.4,sco_reset_ucb,80,39039.84462713806,37657.61001761011,3.670531955908962
20261006,0.9,3,8,0.4,sco_reset_ucb,90,43885.80875574449,42486.18174142631,3.2943111311729556
20261006,0.9,3,8,0.4,sco_reset_ucb,100,48703.92555950345,47137.39742044009,3.3233233585019173
20261006,0.9,3,8,0.4,sco_reset_ucb,110,53401.234523758496,51866.94480091672,2.9581262762457206
20261006,0.9,3,8,0.4,sco_reset_ucb,120,58157.39410156256,56352.30324786982,3.203224623761902
20261006,0.9,3,8,0.4,sco_reset_ucb,130,63030.42989076096,61213.38169003009,2.9683839555409097
20261006,0.9,3,8,0.4,sco_reset_ucb,140,67577.62411691561,65860.20412299833,2.6076748725374133
20261006,0.9,3,8,0.4,sco_reset_ucb,150,72348.20169880422,70407.01732995454,2.757089339195451
20261006,0.9,3,8,0.4,sco_reset_ucb,160,77111.01346149643,75132.72669452791,2.6330559983690938
20261006,0.9,3,8,0.4,sco_reset_ucb,170,81703.6970965268,79990.78135381172,2.1413914375190135
20261006,0.9,3,8,0.4,sco_reset_ucb,180,86673.9248584363,84870.74506951678,2.124618780526255
20261006,0.9,3,8,0.4,sco_reset_ucb,190,91598.91983580132,89399.1537221176,2.460611786685729
20261006,0.9,3,8,0.4,sco_reset_ucb,200,96588.9611178934,93789.0114554711,2.9853706942541525
20261006,0.9,3,8,0.4,sco_reset_ucb,210,101241.2885563927,98319.98294426793,2.971222659569306
20261006,0.9,3,8,0.4,sco_reset_ucb,220,105770.32447455189,103023.74402038376,2.66596839426132
20261006,0.9,3,8,0.4,sco_reset_ucb,230,110476.7668889988,107844.20640337233,2.4410773405664887
20261006,0.9,3,8,0.4,sco_reset_ucb,240,115166.54071367791,112296.70627102138,2.5555820272505247
20261006,0.9,3,8,0.4,sco_reset_ucb,250,120063.27588485663,117087.40055049265,2.541584594390822
20261006,0.9,3,8,0.4,sco_reset_ucb,260,124834.78185495557,122165.93267444731,2.1846099989432544
20261006,0.9,3,8,0.4,sco_reset_ucb,270,129638.3124004727,126606.30474937573,2.3948314873410093
20261006,0.9,3,8,0.4,sco_reset_ucb,280,134621.3880772172,131329.6529064726,2.506467578261895
20261006,0.9,3,8,0.4,sco_reset_ucb,290,139328.5570728517,136156.7121813835,2.329554555667257
20261006,0.9,3,8,0.4,sco_reset_ucb,300,144343.54895862125,140857.07243325372,2.475187411707447
20261006,0.9,3,8,0.4,sco_reset_ucb,310,149354.1809466297,145594.55032927528,2.5822605371228935
20261006,0.9,3,8,0.4,sco_reset_ucb,320,154015.02599531662,150019.47091699118,2.6633576654434776
20261006,0.9,3,8,0.4,sco_reset_ucb,330,158787.10750282844,154622.6101693365,2.693330120951365
20261006,0.9,3,8,0.4,sco_reset_ucb,340,163249.1280420202,159274.19655921072,2.4956531369673574
20261006,0.9,3,8,0.4,sco_reset_ucb,350,167899.85509372404,164004.25680148118,2.3753031587212314
20261006,0.9,3,8,0.4,sco_reset_ucb,360,172796.97393421532,168633.80768173232,2.4687613413439946
20261006,0.9,3,8,0.4,sco_reset_ucb,370,177578.16899885406,173494.55412434522,2.3537423956155212
20261006,0.9,3,8,0.4,sco_reset_ucb,380,182199.3813337779,178301.5618555516,2.186082633075337
20261006,0.9,3,8,0.4,sco_reset_ucb,390,187109.40454368573,182975.41298807532,2.25931532991257
20261006,0.9,3,8,0.4,sco_reset_ucb,400,191981.0276730436,187628.4009569279,2.3198122959620093
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,10,5287.819265368351,4729.888172333576,11.795862242542388
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,20,10460.69761126249,9346.373734180559,11.92252641264222
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,30,15208.16420791198,14077.503044075384,8.031688292281647
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,40,20051.310592534057,18853.914714294388,6.35091383611619
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,50,24792.49770790027,23471.76158384966,5.626915216109629
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,60,29434.650628338502,28373.001785916495,3.7417572184730075
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,70,34305.231592503864,32928.15429573363,4.182066460216571
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,80,39397.67426823127,37657.61001761011,4.620750625988856
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,90,44274.40751618525,42486.18174142631,4.208958540078278
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,100,49026.16558968725,47137.39742044009,4.00694198790903
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,110,53799.379310449076,51866.94480091672,3.725753496662887
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,120,58547.08610518492,56352.30324786982,3.894752708973015
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,130,63287.34804007336,61213.38169003009,3.3880930815836097
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,140,68057.10751368063,65860.20412299833,3.3357069264155825
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,150,72808.0138366693,70407.01732995454,3.410166483069088
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,160,77210.79387798515,75132.72669452791,2.765861529165825
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,170,81830.14767967809,79990.78135381172,2.2994728826695177
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,180,86478.4790540362,84870.74506951678,1.8943323558695546
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,190,91267.61608756367,89399.1537221176,2.09002243047387
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,200,96033.10076753315,93789.0114554711,2.392699610793403
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,210,100319.89186490957,98319.98294426793,2.034081842523583
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,220,104887.31697324617,103023.74402038376,1.8088771385494251
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,230,109502.0065036114,107844.20640337233,1.5372175803662236
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,240,114404.20050960685,112296.70627102138,1.8767195482111143
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,250,119348.17692178147,117087.40055049265,1.9308451299282936
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,260,124036.93149459326,122165.93267444731,1.5315225604930705
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,270,128610.77412985888,126606.30474937573,1.5832303015644422
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,280,133254.56961198317,131329.6529064726,1.4657136929170367
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,290,137746.138976261,136156.7121813835,1.1673510394111908
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,300,142462.67183593925,140857.07243325372,1.1398784419904606
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,310,146677.19491735686,145594.55032927528,0.7436024120635487
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,320,151491.5765062551,150019.47091699118,0.9812763505068434
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,330,155825.44702478018,154622.6101693365,0.7779178311156265
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,340,160458.05280732116,159274.19655921072,0.7432818834972599
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,350,165055.90285294986,164004.25680148118,0.6412309485001044
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,360,169407.81208846677,168633.80768173232,0.4589853110565256
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,370,174445.54997935897,173494.55412434522,0.5481416173629183
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,380,179180.0641011261,178301.5618555516,0.4927058610323387
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,390,183883.8386088424,182975.41298807532,0.4964741469534406
20261006,0.9,3,8,0.4,ps_forced_reset_ucb,400,188441.08611327488,187628.4009569279,0.433135470004653
20261006,0.9,3,8,0.4,inflight_sco_ucb,10,3060.312468302349,4729.888172333576,-35.298418127452514
20261006,0.9,3,8,0.4,inflight_sco_ucb,20,6249.6222024287035,9346.373734180559,-33.1331874781205
20261006,0.9,3,8,0.4,inflight_sco_ucb,30,9222.207662107894,14077.503044075384,-34.489748407554956
20261006,0.9,3,8,0.4,inflight_sco_ucb,40,12363.195123175326,18853.914714294388,-34.42637611062291
20261006,0.9,3,8,0.4,inflight_sco_ucb,50,15391.731929673952,23471.76158384966,-34.42447055075482
20261006,0.9,3,8,0.4,inflight_sco_ucb,60,18434.967850788784,28373.001785916495,-35.02637475623271
20261006,0.9,3,8,0.4,inflight_sco_ucb,70,21351.758349096945,32928.15429573363,-35.156528491293514
20261006,0.9,3,8,0.4,inflight_sco_ucb,80,24399.55721794472,37657.61001761011,-35.206835466896145
20261006,0.9,3,8,0.4,inflight_sco_ucb,90,27599.582135351775,42486.18174142631,-35.03868551115127
20261006,0.9,3,8,0.4,inflight_sco_ucb,100,30715.433555582902,47137.39742044009,-34.838503531245365
20261006,0.9,3,8,0.4,inflight_sco_ucb,110,33668.08804801998,51866.94480091672,-35.08758193248176
20261006,0.9,3,8,0.4,inflight_sco_ucb,120,36593.68127902466,56352.30324786982,-35.06266972254068
20261006,0.9,3,8,0.4,inflight_sco_ucb,130,39774.42600940338,61213.38169003009,-35.02331530904213
20261006,0.9,3,8,0.4,inflight_sco_ucb,140,42860.976990862604,65860.20412299833,-34.92128127811923
20261006,0.9,3,8,0.4,inflight_sco_ucb,150,46043.36751348477,70407.01732995454,-34.60400786798321
20261006,0.9,3,8,0.4,inflight_sco_ucb,160,49010.495859126095,75132.72669452791,-34.76811235882427
20261006,0.9,3,8,0.4,inflight_sco_ucb,170,51984.26863317063,79990.78135381172,-35.01217546152463
20261006,0.9,3,8,0.4,inflight_sco_ucb,180,54818.03423903643,84870.74506951678,-35.409976436361525
20261006,0.9,3,8,0.4,inflight_sco_ucb,190,57761.685152683465,89399.1537221176,-35.3890023028338
20261006,0.9,3,8,0.4,inflight_sco_ucb,200,60561.21954889649,93789.0114554711,-35.428235558651146
20261006,0.9,3,8,0.4,inflight_sco_ucb,210,63477.80852721166,98319.98294426793,-35.43753098167881
20261006,0.9,3,8,0.4,inflight_sco_ucb,220,66385.69194123331,103023.74402038376,-35.562726270073654
20261006,0.9,3,8,0.4,inflight_sco_ucb,230,69452.96666696471,107844.20640337233,-35.5987966500601
20261006,0.9,3,8,0.4,inflight_sco_ucb,240,72539.43126683249,112296.70627102138,-35.40377658827952
20261006,0.9,3,8,0.4,inflight_sco_ucb,250,75795.14692139594,117087.40055049265,-35.266180165379865
20261006,0.9,3,8,0.4,inflight_sco_ucb,260,78798.2969199625,122165.93267444731,-35.49896014795928
20261006,0.9,3,8,0.4,inflight_sco_ucb,270,81882.3415702188,126606.30474937573,-35.32522591800662
20261006,0.9,3,8,0.4,inflight_sco_ucb,280,84807.07402298458,131329.6529064726,-35.42427612796587
20261006,0.9,3,8,0.4,inflight_sco_ucb,290,87702.26337222494,136156.7121813835,-35.58726414060963
20261006,0.9,3,8,0.4,inflight_sco_ucb,300,90505.88108668958,140857.07243325372,-35.7462997610031
20261006,0.9,3,8,0.4,inflight_sco_ucb,310,93373.15168185756,145594.55032927528,-35.867687718609176
20261006,0.9,3,8,0.4,inflight_sco_ucb,320,96248.28905787165,150019.47091699118,-35.84280195793532
20261006,0.9,3,8,0.4,inflight_sco_ucb,330,99204.13396934235,154622.6101693365,-35.84112060927056
20261006,0.9,3,8,0.4,inflight_sco_ucb,340,102127.77300408504,159274.19655921072,-35.87927284497794
20261006,0.9,3,8,0.4,inflight_sco_ucb,350,105036.94610513159,164004.25680148118,-35.95474400870371
20261006,0.9,3,8,0.4,inflight_sco_ucb,360,107911.63181470492,168633.80768173232,-36.00830503787841
20261006,0.9,3,8,0.4,inflight_sco_ucb,370,110831.07074029303,173494.55412434522,-36.11841518618542
20261006,0.9,3,8,0.4,inflight_sco_ucb,380,113766.96721500992,178301.5618555516,-36.194071419757634
20261006,0.9,3,8,0.4,inflight_sco_ucb,390,116735.06170137817,182975.41298807532,-36.20177717047377
20261006,0.9,3,8,0.4,inflight_sco_ucb,400,119456.83333034237,187628.4009569279,-36.33328817966904
20261006,0.9,5,8,0.4,cumulative_ucb_cv,10,13388.443621561593,13105.016144162444,2.1627403910173815
20261006,0.9,5,8,0.4,cumulative_ucb_cv,20,27191.18779101801,24830.20217648369,9.508523522093482
